humidity_pct,wind_kmh,temp_c,rain_risk_pct,recommended_action
87,15,20,55,prepare covers
44,33,37,78,cover open yard
53,13,21,53,prepare covers
84,18,39,48,prepare covers
80,17,40,44,prepare covers
70,35,25,38,monitor tarpaulin
93,16,29,85,stop unloading and alert operators
71,33,40,50,prepare covers
78,24,37,61,cover open yard
58,8,27,14,normal unloading
88,20,33,57,prepare covers
60,17,33,14,normal unloading
51,31,30,84,stop unloading and alert operators
47,24,32,90,stop unloading and alert operators
48,32,35,76,cover open yard
66,17,20,37,monitor tarpaulin
57,34,26,100,stop unloading and alert operators
66,5,37,98,stop unloading and alert operators
60,18,30,52,prepare covers
65,30,33,51,prepare covers
56,5,28,62,cover open yard
86,16,30,81,stop unloading and alert operators
92,4,29,57,prepare covers
66,16,38,21,monitor tarpaulin
74,15,40,14,normal unloading
79,23,24,77,cover open yard
74,3,20,48,prepare covers
45,23,31,98,stop unloading and alert operators
89,6,40,6,normal unloading
73,15,31,68,cover open yard
52,12,37,50,prepare covers
95,16,29,20,monitor tarpaulin
63,23,33,27,monitor tarpaulin
75,17,20,4,normal unloading
94,3,36,13,normal unloading
72,27,35,5,normal unloading
50,20,29,3,normal unloading
54,17,21,34,monitor tarpaulin
87,9,32,83,stop unloading and alert operators
65,10,28,10,normal unloading
44,6,36,92,stop unloading and alert operators
85,28,20,1,normal unloading
87,11,23,94,stop unloading and alert operators
77,27,26,77,cover open yard
94,21,30,54,prepare covers
72,3,29,35,monitor tarpaulin
69,14,23,33,monitor tarpaulin
81,32,32,37,monitor tarpaulin
67,7,27,52,prepare covers
75,19,35,36,monitor tarpaulin
84,34,27,48,prepare covers
41,33,32,47,prepare covers
88,8,34,28,monitor tarpaulin
76,3,32,98,stop unloading and alert operators
54,30,31,61,cover open yard
76,8,40,39,monitor tarpaulin
61,11,40,10,normal unloading
46,12,26,62,cover open yard
77,17,22,18,normal unloading
65,32,36,92,stop unloading and alert operators
93,16,21,98,stop unloading and alert operators
71,18,33,39,monitor tarpaulin
87,23,24,4,normal unloading
60,28,20,34,monitor tarpaulin
84,15,37,62,cover open yard
74,33,30,83,stop unloading and alert operators
55,22,34,90,stop unloading and alert operators
70,34,37,94,stop unloading and alert operators
86,7,23,54,prepare covers
84,6,32,16,normal unloading
88,2,25,66,cover open yard
87,9,25,25,monitor tarpaulin
68,9,21,54,prepare covers
71,12,40,67,cover open yard
71,10,37,53,prepare covers
65,2,29,15,normal unloading
67,20,28,66,cover open yard
60,25,38,83,stop unloading and alert operators
50,11,29,66,cover open yard
83,15,39,91,stop unloading and alert operators
63,35,39,32,monitor tarpaulin
70,31,26,42,prepare covers
87,10,25,67,cover open yard
85,32,20,40,prepare covers
66,13,24,60,cover open yard
44,2,29,89,stop unloading and alert operators
52,14,23,68,cover open yard
69,23,23,7,normal unloading
79,31,39,20,monitor tarpaulin
44,24,40,71,cover open yard
54,24,40,1,normal unloading
52,19,29,54,prepare covers
77,21,31,79,cover open yard
89,27,28,71,cover open yard
74,14,22,75,cover open yard
49,8,26,35,monitor tarpaulin
51,18,38,13,normal unloading
48,35,38,82,stop unloading and alert operators
89,26,30,73,cover open yard
89,19,39,85,stop unloading and alert operators
70,15,25,0,normal unloading
90,16,26,11,normal unloading
91,11,24,21,monitor tarpaulin
70,2,30,9,normal unloading
43,10,36,56,prepare covers
67,32,30,38,monitor tarpaulin
72,9,27,71,cover open yard
65,26,32,90,stop unloading and alert operators
70,24,29,66,cover open yard
60,35,22,77,cover open yard
93,15,25,81,stop unloading and alert operators
93,19,24,55,prepare covers
75,30,35,88,stop unloading and alert operators
90,18,23,71,cover open yard
67,24,25,3,normal unloading
95,25,34,98,stop unloading and alert operators
82,24,33,27,monitor tarpaulin
79,14,32,47,prepare covers
51,2,26,56,prepare covers
63,35,26,0,normal unloading
77,21,30,12,normal unloading
63,18,36,1,normal unloading
78,19,21,82,stop unloading and alert operators
57,32,32,5,normal unloading
84,18,28,80,stop unloading and alert operators
43,3,35,77,cover open yard
80,31,35,22,monitor tarpaulin
70,8,21,47,prepare covers
41,11,25,16,normal unloading
45,28,23,7,normal unloading
68,5,30,12,normal unloading
94,19,26,83,stop unloading and alert operators
79,3,30,86,stop unloading and alert operators
94,22,25,75,cover open yard
86,25,36,1,normal unloading
82,27,33,85,stop unloading and alert operators
82,5,22,24,monitor tarpaulin
92,34,24,93,stop unloading and alert operators
57,7,25,56,prepare covers
42,19,39,25,monitor tarpaulin
84,34,33,22,monitor tarpaulin
80,2,29,35,monitor tarpaulin
75,24,23,43,prepare covers
69,7,38,59,prepare covers
45,9,22,23,monitor tarpaulin
86,7,25,40,prepare covers
77,3,25,100,stop unloading and alert operators
40,15,40,47,prepare covers
69,7,27,39,monitor tarpaulin
93,14,24,39,monitor tarpaulin
43,26,29,22,monitor tarpaulin
57,10,38,40,prepare covers
66,16,26,34,monitor tarpaulin
52,13,29,33,monitor tarpaulin
84,30,28,11,normal unloading
71,24,38,46,prepare covers
62,35,34,80,stop unloading and alert operators
83,12,21,74,cover open yard
64,11,37,72,cover open yard
53,29,31,82,stop unloading and alert operators
91,20,26,43,prepare covers
84,34,37,95,stop unloading and alert operators
90,19,22,65,cover open yard
89,15,28,27,monitor tarpaulin
69,18,21,14,normal unloading
73,13,35,17,normal unloading
69,22,31,72,cover open yard
64,4,30,89,stop unloading and alert operators
46,24,20,20,monitor tarpaulin
66,32,30,43,prepare covers
81,8,25,45,prepare covers
59,12,34,69,cover open yard
51,3,34,78,cover open yard
69,29,32,60,cover open yard
93,17,28,92,stop unloading and alert operators
63,23,35,86,stop unloading and alert operators
65,21,21,29,monitor tarpaulin
88,34,23,53,prepare covers
67,19,38,51,prepare covers
77,3,25,65,cover open yard
50,21,39,89,stop unloading and alert operators
73,14,38,96,stop unloading and alert operators
48,10,30,100,stop unloading and alert operators
43,7,29,98,stop unloading and alert operators
49,24,34,50,prepare covers
50,31,20,84,stop unloading and alert operators
49,14,25,38,monitor tarpaulin
59,7,25,30,monitor tarpaulin
94,15,33,11,normal unloading
86,17,24,87,stop unloading and alert operators
75,25,20,61,cover open yard
50,24,23,60,cover open yard
75,27,26,60,cover open yard
82,26,34,90,stop unloading and alert operators
55,8,32,16,normal unloading
60,10,32,98,stop unloading and alert operators
60,20,33,76,cover open yard
65,6,31,62,cover open yard
82,3,27,77,cover open yard
51,17,31,46,prepare covers
61,34,20,78,cover open yard
78,27,22,82,stop unloading and alert operators
54,10,35,24,monitor tarpaulin
42,15,29,55,prepare covers
45,23,32,83,stop unloading and alert operators
51,29,24,36,monitor tarpaulin
59,26,35,4,normal unloading
56,28,25,20,monitor tarpaulin
65,35,23,59,prepare covers
91,7,31,87,stop unloading and alert operators
86,8,40,51,prepare covers
91,2,25,40,prepare covers
48,34,32,87,stop unloading and alert operators
69,2,35,83,stop unloading and alert operators
82,27,33,98,stop unloading and alert operators
43,21,33,33,monitor tarpaulin
87,9,39,57,prepare covers
72,25,35,91,stop unloading and alert operators
61,25,23,100,stop unloading and alert operators
51,29,37,97,stop unloading and alert operators
64,7,24,0,normal unloading
61,18,26,65,cover open yard
92,31,33,6,normal unloading
69,20,21,15,normal unloading
95,33,34,46,prepare covers
43,25,28,54,prepare covers
61,20,20,69,cover open yard
57,13,29,45,prepare covers
66,3,34,41,prepare covers
59,4,39,14,normal unloading
62,4,37,94,stop unloading and alert operators
65,17,25,10,normal unloading
74,8,24,93,stop unloading and alert operators
49,33,33,35,monitor tarpaulin
62,31,39,31,monitor tarpaulin
92,35,38,58,prepare covers
42,6,30,47,prepare covers
42,11,39,92,stop unloading and alert operators
80,8,32,65,cover open yard
86,7,30,81,stop unloading and alert operators
87,21,33,51,prepare covers
41,13,28,92,stop unloading and alert operators
81,7,33,14,normal unloading
90,14,38,33,monitor tarpaulin
59,34,37,31,monitor tarpaulin
84,5,31,73,cover open yard
70,15,33,35,monitor tarpaulin
87,13,28,64,cover open yard
82,4,39,51,prepare covers
51,20,28,0,normal unloading
66,15,20,100,stop unloading and alert operators
66,10,28,34,monitor tarpaulin
69,22,23,28,monitor tarpaulin
54,3,30,28,monitor tarpaulin
44,20,39,58,prepare covers
77,28,40,76,cover open yard
61,26,35,71,cover open yard
40,23,30,40,prepare covers
62,30,24,59,prepare covers
94,33,26,68,cover open yard
84,12,32,32,monitor tarpaulin
65,4,38,10,normal unloading
80,33,37,44,prepare covers
45,15,36,47,prepare covers
59,20,30,57,prepare covers
83,31,20,19,normal unloading
79,12,39,45,prepare covers
76,29,33,97,stop unloading and alert operators
41,20,37,95,stop unloading and alert operators
71,17,32,68,cover open yard
48,26,39,15,normal unloading
46,27,26,27,monitor tarpaulin
47,20,25,20,monitor tarpaulin
89,27,37,52,prepare covers
62,15,33,76,cover open yard
57,22,31,80,stop unloading and alert operators
46,22,36,68,cover open yard
74,27,27,51,prepare covers
71,31,29,57,prepare covers
50,13,32,36,monitor tarpaulin
40,23,34,83,stop unloading and alert operators
51,8,32,74,cover open yard
81,28,33,52,prepare covers
52,3,39,28,monitor tarpaulin
48,34,22,76,cover open yard
76,28,20,41,prepare covers
79,17,25,72,cover open yard
80,32,22,47,prepare covers
41,26,37,65,cover open yard
95,14,25,58,prepare covers
63,17,25,60,cover open yard
85,14,30,16,normal unloading
58,6,20,26,monitor tarpaulin
76,31,34,31,monitor tarpaulin
83,30,27,22,monitor tarpaulin
69,34,40,14,normal unloading
91,23,25,31,monitor tarpaulin
69,6,20,95,stop unloading and alert operators
42,28,36,60,cover open yard
95,26,22,100,stop unloading and alert operators
66,18,37,15,normal unloading
85,3,34,61,cover open yard
92,5,29,50,prepare covers
93,4,31,51,prepare covers
85,34,40,83,stop unloading and alert operators
68,29,23,13,normal unloading
49,18,38,96,stop unloading and alert operators
90,9,25,46,prepare covers
66,23,24,31,monitor tarpaulin
90,32,26,33,monitor tarpaulin
46,23,40,88,stop unloading and alert operators
44,31,35,96,stop unloading and alert operators
55,18,30,37,monitor tarpaulin
84,30,30,100,stop unloading and alert operators
68,18,38,35,monitor tarpaulin
78,4,24,18,normal unloading
73,20,20,28,monitor tarpaulin
63,25,29,39,monitor tarpaulin
85,12,38,81,stop unloading and alert operators
59,32,34,86,stop unloading and alert operators
58,11,24,18,normal unloading
78,20,32,32,monitor tarpaulin
80,16,20,27,monitor tarpaulin
77,21,24,74,cover open yard
40,18,31,92,stop unloading and alert operators
72,35,32,61,cover open yard
79,12,31,82,stop unloading and alert operators
49,34,30,66,cover open yard
63,26,35,82,stop unloading and alert operators
50,35,35,22,monitor tarpaulin
70,26,20,85,stop unloading and alert operators
44,23,27,39,monitor tarpaulin
53,16,24,35,monitor tarpaulin
78,9,40,25,monitor tarpaulin
62,33,34,72,cover open yard
80,2,36,29,monitor tarpaulin
87,14,31,85,stop unloading and alert operators
42,27,40,12,normal unloading
61,34,22,34,monitor tarpaulin
75,7,21,57,prepare covers
76,35,27,31,monitor tarpaulin
56,13,40,31,monitor tarpaulin
54,31,25,5,normal unloading
78,19,37,35,monitor tarpaulin
45,14,22,16,normal unloading
73,21,21,26,monitor tarpaulin
54,17,38,97,stop unloading and alert operators
77,32,34,12,normal unloading
74,5,30,81,stop unloading and alert operators
44,14,35,14,normal unloading
68,7,35,25,monitor tarpaulin
46,15,39,62,cover open yard
59,2,38,55,prepare covers
95,9,34,99,stop unloading and alert operators
81,14,38,81,stop unloading and alert operators
79,31,20,32,monitor tarpaulin
88,28,39,34,monitor tarpaulin
71,13,30,64,cover open yard
70,34,29,82,stop unloading and alert operators
59,18,37,31,monitor tarpaulin
61,19,37,64,cover open yard
59,30,23,96,stop unloading and alert operators
51,33,20,40,prepare covers
72,32,35,20,monitor tarpaulin
51,6,33,86,stop unloading and alert operators
59,8,34,43,prepare covers
80,13,26,99,stop unloading and alert operators
46,16,26,39,monitor tarpaulin
72,21,30,98,stop unloading and alert operators
73,32,23,87,stop unloading and alert operators
59,15,38,86,stop unloading and alert operators
49,22,25,24,monitor tarpaulin
89,27,25,20,monitor tarpaulin
79,12,30,66,cover open yard
70,28,28,29,monitor tarpaulin
56,32,29,47,prepare covers
49,21,30,93,stop unloading and alert operators
62,22,34,39,monitor tarpaulin
67,27,33,0,normal unloading
88,27,21,52,prepare covers
62,10,34,98,stop unloading and alert operators
57,3,26,26,monitor tarpaulin
82,18,29,47,prepare covers
41,22,33,48,prepare covers
60,14,26,79,cover open yard
72,30,28,13,normal unloading
44,17,25,41,prepare covers
86,32,38,60,cover open yard
42,26,35,31,monitor tarpaulin
57,26,21,12,normal unloading
43,23,28,68,cover open yard
63,30,29,14,normal unloading
70,10,22,41,prepare covers
89,28,24,19,normal unloading
77,21,38,25,monitor tarpaulin
75,7,34,31,monitor tarpaulin
60,18,37,67,cover open yard
92,20,20,17,normal unloading
89,6,30,46,prepare covers
89,30,26,23,monitor tarpaulin
60,31,27,58,prepare covers
63,23,26,86,stop unloading and alert operators
85,18,28,77,cover open yard
87,3,24,15,normal unloading
81,28,33,50,prepare covers
91,33,21,67,cover open yard
43,34,31,2,normal unloading
76,29,21,64,cover open yard
95,22,37,62,cover open yard
58,23,40,8,normal unloading
87,6,38,11,normal unloading
75,9,37,20,monitor tarpaulin
91,34,22,73,cover open yard
69,14,22,98,stop unloading and alert operators
83,29,28,59,prepare covers
68,11,40,42,prepare covers
44,13,40,73,cover open yard
61,31,36,99,stop unloading and alert operators
84,29,20,51,prepare covers
76,20,20,79,cover open yard
93,26,20,1,normal unloading
54,22,33,19,normal unloading
56,16,38,86,stop unloading and alert operators
89,22,37,58,prepare covers
81,14,38,45,prepare covers
85,11,26,98,stop unloading and alert operators
49,15,29,23,monitor tarpaulin
46,3,37,77,cover open yard
94,4,24,69,cover open yard
62,6,30,40,prepare covers
54,15,26,38,monitor tarpaulin
50,29,28,29,monitor tarpaulin
53,24,20,17,normal unloading
68,9,32,3,normal unloading
68,15,32,6,normal unloading
68,30,32,25,monitor tarpaulin
53,26,38,15,normal unloading
45,13,36,74,cover open yard
86,35,23,20,monitor tarpaulin
88,15,23,62,cover open yard
87,24,30,53,prepare covers
52,15,22,64,cover open yard
63,32,28,65,cover open yard
47,31,20,0,normal unloading
64,28,32,12,normal unloading
62,25,29,8,normal unloading
67,21,27,89,stop unloading and alert operators
45,26,35,2,normal unloading
57,22,21,18,normal unloading
94,17,25,72,cover open yard
40,10,36,19,normal unloading
48,32,21,7,normal unloading
78,15,29,47,prepare covers
79,28,25,53,prepare covers
51,13,36,19,normal unloading
87,13,31,14,normal unloading
90,12,20,63,cover open yard
53,21,32,80,stop unloading and alert operators
63,18,39,41,prepare covers
41,3,30,3,normal unloading
70,4,24,52,prepare covers
42,26,39,92,stop unloading and alert operators
73,12,25,12,normal unloading
40,24,27,11,normal unloading
66,6,23,60,cover open yard
69,28,37,56,prepare covers
48,2,29,60,cover open yard
70,18,24,41,prepare covers
82,25,39,85,stop unloading and alert operators
85,8,35,63,cover open yard
87,14,24,28,monitor tarpaulin
72,10,24,28,monitor tarpaulin
82,7,23,91,stop unloading and alert operators
65,20,39,13,normal unloading
55,16,28,23,monitor tarpaulin
86,21,30,90,stop unloading and alert operators
69,35,36,73,cover open yard
57,10,30,54,prepare covers
63,11,38,94,stop unloading and alert operators
94,4,32,80,stop unloading and alert operators
43,14,25,1,normal unloading
49,4,27,20,monitor tarpaulin
65,22,20,73,cover open yard
70,32,31,24,monitor tarpaulin
80,27,34,27,monitor tarpaulin
69,18,37,56,prepare covers
47,19,40,98,stop unloading and alert operators
72,23,30,23,monitor tarpaulin
56,23,35,98,stop unloading and alert operators
75,31,23,85,stop unloading and alert operators
94,23,36,33,monitor tarpaulin
44,25,33,82,stop unloading and alert operators
41,10,23,29,monitor tarpaulin
69,9,23,70,cover open yard
85,20,24,44,prepare covers
59,30,33,70,cover open yard
45,34,25,50,prepare covers
92,34,26,18,normal unloading
93,16,20,25,monitor tarpaulin
86,24,36,76,cover open yard
89,11,38,67,cover open yard
73,5,37,46,prepare covers
74,16,36,21,monitor tarpaulin
63,12,23,87,stop unloading and alert operators
50,16,24,69,cover open yard
79,29,26,35,monitor tarpaulin
43,27,29,49,prepare covers
73,28,35,59,prepare covers
60,10,29,0,normal unloading
44,18,37,85,stop unloading and alert operators
59,15,39,76,cover open yard
44,5,33,17,normal unloading
49,32,25,97,stop unloading and alert operators
91,17,32,100,stop unloading and alert operators
50,28,32,75,cover open yard
52,17,31,9,normal unloading
54,19,24,51,prepare covers
